Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency
16151,Information Technology Project Managers,Perform risk assessments to develop response strategies.,e777d1f1-2e65-49c1-b045-886dfd1f10a2,2025/3/27,Expert,4,4,4,4,4,True,False,True,False,False,False,3,4,3,4,4,True,False,False,True,False,False,False,,
14623,Computer and Information Research Scientists,Analyze problems to develop solutions involving computer hardware and software.,971757a8-105a-428b-a055-930ed46ffec4,2025/3/28,Expert,5,4,4,1,4,True,False,False,False,False,True,3,2,3,5,3,True,True,True,False,True,True,False,"I don't think it can take my job. If it can, then that AI system is my program",It needs through observation of AI application trend in different field
14626,Computer and Information Research Scientists,"Apply theoretical expertise and innovation to create or apply new technology, such as adapting principles for applying computers to new uses.",971757a8-105a-428b-a055-930ed46ffec4,2025/3/28,Expert,5,4,4,4,4,True,False,True,False,True,True,2,2,4,4,3,True,True,True,False,True,True,False,,
14625,Computer and Information Research Scientists,Evaluate project plans and proposals to assess feasibility issues.,971757a8-105a-428b-a055-930ed46ffec4,2025/3/28,Expert,5,1,3,1,2,True,True,True,True,False,True,1,1,1,4,2,False,False,False,False,False,False,False,,FALSE
14623,Computer and Information Research Scientists,Analyze problems to develop solutions involving computer hardware and software.,c5dd7c9b-d855-4d5b-97f5-fcdedc66af11,2025/3/29,Novice,2,2,2,3,3,False,False,False,False,False,False,2,3,4,2,3,False,True,True,False,True,False,False,FALSE,
14626,Computer and Information Research Scientists,"Apply theoretical expertise and innovation to create or apply new technology, such as adapting principles for applying computers to new uses.",c5dd7c9b-d855-4d5b-97f5-fcdedc66af11,2025/3/29,Average,2,1,1,3,2,False,False,False,False,False,False,2,2,2,1,3,False,False,False,False,False,False,False,FALSE,
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,1287fa62-3ac3-44e0-aca6-4f646ad1fca3,2025/3/29,Expert,1,3,4,1,5,False,False,False,False,False,False,4,5,3,5,1,False,False,False,False,False,False,False,FALSE,FALSE
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",1287fa62-3ac3-44e0-aca6-4f646ad1fca3,2025/3/29,Expert,1,4,5,1,5,False,False,False,False,False,False,5,5,2,5,1,False,False,False,False,False,False,False,FALSE,FALSE
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",1287fa62-3ac3-44e0-aca6-4f646ad1fca3,2025/3/29,Expert,1,5,5,1,5,False,False,False,False,False,False,5,1,3,5,1,False,False,False,False,False,False,False,FALSE,FALSE
16170,Information Technology Project Managers,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",1287fa62-3ac3-44e0-aca6-4f646ad1fca3,2025/3/29,Expert,1,3,4,1,2,False,False,False,False,False,False,4,3,3,4,1,False,False,False,False,False,False,False,FALSE,FALSE
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,1287fa62-3ac3-44e0-aca6-4f646ad1fca3,2025/3/29,Expert,1,4,4,1,5,False,False,False,False,False,False,3,3,2,5,1,False,False,False,False,False,False,False,FALSE,FALSE
14687,Computer Systems Engineers/Architects,"Communicate project information through presentations, technical reports, or white papers.",35467683-36dd-4098-91a0-5be110b7641f,2025/3/31,Expert,4,2,4,1,3,True,False,False,False,False,True,1,4,3,4,3,False,True,True,True,True,True,True,,
14672,Computer Systems Engineers/Architects,Provide technical guidance or support for the development or troubleshooting of systems.,35467683-36dd-4098-91a0-5be110b7641f,2025/3/31,Novice,4,3,4,1,3,True,True,False,False,False,True,2,2,4,3,3,False,False,True,False,True,True,False,,
14670,Computer Systems Engineers/Architects,Collaborate with engineers or software developers to select appropriate design solutions or ensure the compatibility of system components.,35467683-36dd-4098-91a0-5be110b7641f,2025/3/31,Expert,4,2,4,1,4,True,False,True,False,False,True,2,4,4,4,4,False,True,True,True,True,True,True,,
14670,Computer Systems Engineers/Architects,Collaborate with engineers or software developers to select appropriate design solutions or ensure the compatibility of system components.,d304f8f6-c275-4e4c-9d44-f90b4bcee7db,2025/3/31,Novice,4,1,2,1,2,True,False,False,False,False,False,1,2,2,3,3,False,False,True,False,True,True,False,,
14667,Computer Systems Engineers/Architects,"Provide advice on project costs, design concepts, or design changes.",d304f8f6-c275-4e4c-9d44-f90b4bcee7db,2025/3/31,Average,4,2,3,1,2,True,False,False,False,True,True,1,2,4,5,2,False,False,False,False,False,False,False,,FALSE
14687,Computer Systems Engineers/Architects,"Communicate project information through presentations, technical reports, or white papers.",d304f8f6-c275-4e4c-9d44-f90b4bcee7db,2025/3/31,Expert,4,4,4,1,4,False,False,True,False,False,True,1,3,2,3,3,False,False,True,True,False,True,True,,
14671,Computer Systems Engineers/Architects,"Evaluate current or emerging technologies to consider factors such as cost, portability, compatibility, or usability.",d304f8f6-c275-4e4c-9d44-f90b4bcee7db,2025/3/31,Average,5,1,3,1,2,True,False,True,True,False,False,1,4,5,5,4,False,True,True,True,False,True,True,,
14687,Computer Systems Engineers/Architects,"Communicate project information through presentations, technical reports, or white papers.",47e2200f-f97b-4f57-9117-65eda227748f,2025/3/31,Expert,5,2,5,1,4,True,False,False,False,False,True,1,3,4,4,3,False,True,True,True,False,True,True,,
14667,Computer Systems Engineers/Architects,"Provide advice on project costs, design concepts, or design changes.",47e2200f-f97b-4f57-9117-65eda227748f,2025/3/31,Expert,5,2,5,1,2,True,True,False,True,False,True,1,4,5,2,4,False,True,True,True,False,True,True,,
14672,Computer Systems Engineers/Architects,Provide technical guidance or support for the development or troubleshooting of systems.,47e2200f-f97b-4f57-9117-65eda227748f,2025/3/31,Expert,5,1,5,1,1,True,True,False,False,False,False,1,1,2,3,2,False,False,False,False,False,False,False,,FALSE
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",4bbdbefa-7d7f-47a0-89c1-ac7fd285f740,2025/4/1,Average,2,3,5,2,3,False,False,False,False,False,False,1,4,3,4,4,False,True,True,True,False,False,False,FALSE,
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,4bbdbefa-7d7f-47a0-89c1-ac7fd285f740,2025/4/1,Average,1,3,4,1,2,False,False,False,False,False,False,1,4,3,4,4,False,False,True,True,False,False,False,FALSE,
14624,Computer and Information Research Scientists,Assign or schedule tasks to meet work priorities and goals.,6a92d9b2-af20-48d7-ab1f-98cc427bef09,2025/4/10,Novice,4,4,4,2,2,True,True,True,False,False,False,3,4,3,4,4,False,False,False,True,True,True,False,,
14633,Computer and Information Research Scientists,Design computers and the software that runs them.,6a92d9b2-af20-48d7-ab1f-98cc427bef09,2025/4/10,Expert,4,3,4,3,3,True,False,True,False,False,False,5,3,4,5,3,True,False,True,False,False,True,False,,
14625,Computer and Information Research Scientists,Evaluate project plans and proposals to assess feasibility issues.,6a92d9b2-af20-48d7-ab1f-98cc427bef09,2025/4/10,Novice,3,1,1,2,2,True,False,True,False,True,False,2,3,3,2,3,False,False,True,False,True,True,False,,
14625,Computer and Information Research Scientists,Evaluate project plans and proposals to assess feasibility issues.,c210fd0d-88e3-4423-a603-26bc29bc69f0,2025/4/11,Expert,4,1,1,1,1,True,False,False,False,False,True,1,2,1,5,5,False,True,True,False,False,False,False,,"In writing the proposal, I would like to tailor it to my own strengths and experiences, rather than using a generic approach that could apply to any researcher. Therefore, I believe it's important for me to be involved in shaping the direction of the proposal."
14633,Computer and Information Research Scientists,Design computers and the software that runs them.,c210fd0d-88e3-4423-a603-26bc29bc69f0,2025/4/11,Average,5,3,2,1,2,True,False,True,False,False,True,1,2,3,3,4,False,False,False,False,True,False,False,,
14636,Computer and Information Research Scientists,"Approve, prepare, monitor, and adjust operational budgets.",c210fd0d-88e3-4423-a603-26bc29bc69f0,2025/4/11,Novice,5,1,1,1,1,True,True,False,False,False,False,1,1,1,4,2,False,False,False,False,False,False,False,,FALSE
14670,Computer Systems Engineers/Architects,Collaborate with engineers or software developers to select appropriate design solutions or ensure the compatibility of system components.,70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Average,1,1,3,1,3,False,False,False,False,False,False,1,5,5,4,2,False,False,False,False,False,False,False,FALSE,FALSE
14673,Computer Systems Engineers/Architects,"Identify system data, hardware, or software components required to meet user needs.",70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Expert,2,2,5,1,4,False,False,False,False,False,False,1,5,5,5,1,False,False,False,False,False,False,False,FALSE,FALSE
14686,Computer Systems Engineers/Architects,"Research, test, or verify proper functioning of software patches and fixes.",70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Average,3,3,4,1,2,True,True,True,True,False,True,1,3,4,5,3,False,True,True,True,True,True,True,,
14667,Computer Systems Engineers/Architects,"Provide advice on project costs, design concepts, or design changes.",70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Expert,2,2,5,1,4,False,False,False,False,False,False,1,5,5,5,1,False,False,False,False,False,False,False,FALSE,FALSE
14672,Computer Systems Engineers/Architects,Provide technical guidance or support for the development or troubleshooting of systems.,70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Average,3,3,2,1,3,True,True,True,True,False,True,1,3,3,5,3,False,True,True,True,True,True,True,,
14687,Computer Systems Engineers/Architects,"Communicate project information through presentations, technical reports, or white papers.",70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Expert,1,2,5,1,5,False,False,False,False,False,False,1,5,5,5,2,False,False,False,False,False,False,False,FALSE,FALSE
14681,Computer Systems Engineers/Architects,"Define and analyze objectives, scope, issues, or organizational impact of information systems.",70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Expert,2,3,5,1,5,False,False,False,False,False,False,1,5,5,5,2,False,False,False,False,False,False,False,FALSE,FALSE
14675,Computer Systems Engineers/Architects,Monitor system operation to detect potential problems.,70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Average,3,1,3,1,2,True,True,True,False,False,True,1,3,3,5,3,False,True,True,True,True,True,True,,
14683,Computer Systems Engineers/Architects,Design and conduct hardware or software tests.,70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Average,4,1,4,1,2,True,True,True,True,True,True,1,2,3,4,3,False,True,True,True,True,True,True,,
14671,Computer Systems Engineers/Architects,"Evaluate current or emerging technologies to consider factors such as cost, portability, compatibility, or usability.",70500d15-d407-429a-97ea-107b964f3b77,2025/4/14,Average,2,2,5,1,4,False,False,False,False,False,False,1,5,5,5,5,False,True,True,True,True,True,True,FALSE,
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,b2efd415-bcf4-4465-8ff5-34e2dd167f01,2025/4/15,Average,3,3,4,3,3,True,False,False,True,True,True,2,3,2,3,3,True,True,True,False,False,True,True,,
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,e5c920fc-7893-4b9b-b5c0-58aca98c82be,2025/4/15,Average,3,3,3,2,3,False,False,True,False,False,False,3,3,4,2,2,False,False,False,False,False,False,False,,FALSE
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,f375b1dd-cf9c-4f5d-82f4-b4e674b902d0,2025/4/15,Average,3,2,3,3,4,True,False,True,True,True,True,3,3,3,4,3,False,False,False,False,False,False,False,,
14670,Computer Systems Engineers/Architects,Collaborate with engineers or software developers to select appropriate design solutions or ensure the compatibility of system components.,1634b1fd-ac65-4ba6-bbd6-8a365109ff47,2025/4/16,Average,2,1,4,4,5,False,False,False,False,False,False,2,5,4,5,4,False,True,True,False,True,True,True,FALSE,
14673,Computer Systems Engineers/Architects,"Identify system data, hardware, or software components required to meet user needs.",1634b1fd-ac65-4ba6-bbd6-8a365109ff47,2025/4/16,Average,2,1,4,3,4,False,False,False,False,False,False,1,5,4,4,5,False,True,True,True,True,False,False,FALSE,
14686,Computer Systems Engineers/Architects,"Research, test, or verify proper functioning of software patches and fixes.",1634b1fd-ac65-4ba6-bbd6-8a365109ff47,2025/4/16,Expert,3,2,4,4,3,True,True,True,False,False,True,1,2,3,5,3,False,True,True,False,True,False,False,,
14667,Computer Systems Engineers/Architects,"Provide advice on project costs, design concepts, or design changes.",1634b1fd-ac65-4ba6-bbd6-8a365109ff47,2025/4/16,Expert,2,2,5,5,4,False,False,False,False,False,False,1,5,5,5,5,False,True,True,True,True,True,True,FALSE,
14672,Computer Systems Engineers/Architects,Provide technical guidance or support for the development or troubleshooting of systems.,1634b1fd-ac65-4ba6-bbd6-8a365109ff47,2025/4/16,Expert,3,3,5,4,3,True,True,False,True,True,True,2,3,4,5,4,False,True,True,False,True,True,False,,
14687,Computer Systems Engineers/Architects,"Communicate project information through presentations, technical reports, or white papers.",1634b1fd-ac65-4ba6-bbd6-8a365109ff47,2025/4/16,Expert,4,1,4,5,3,True,True,True,False,False,False,1,5,2,2,2,False,False,False,False,False,False,False,,FALSE
14681,Computer Systems Engineers/Architects,"Define and analyze objectives, scope, issues, or organizational impact of information systems.",1634b1fd-ac65-4ba6-bbd6-8a365109ff47,2025/4/16,Average,2,1,4,2,3,False,False,False,False,False,False,1,4,4,4,2,False,False,False,False,False,False,False,FALSE,FALSE
14675,Computer Systems Engineers/Architects,Monitor system operation to detect potential problems.,1634b1fd-ac65-4ba6-bbd6-8a365109ff47,2025/4/16,Expert,4,3,5,5,3,True,True,True,True,False,False,1,3,4,5,4,False,True,True,False,True,False,False,,
14671,Computer Systems Engineers/Architects,"Evaluate current or emerging technologies to consider factors such as cost, portability, compatibility, or usability.",1634b1fd-ac65-4ba6-bbd6-8a365109ff47,2025/4/16,Expert,2,1,4,4,5,False,False,False,False,False,False,1,3,3,5,4,False,True,True,True,True,True,True,FALSE,
14686,Computer Systems Engineers/Architects,"Research, test, or verify proper functioning of software patches and fixes.",f3de2064-b6ee-48d8-93d3-b8a0d1fda314,2025/4/17,Expert,5,2,5,1,3,True,True,True,True,False,True,1,1,2,5,2,False,False,False,False,False,False,False,,FALSE
14672,Computer Systems Engineers/Architects,Provide technical guidance or support for the development or troubleshooting of systems.,f3de2064-b6ee-48d8-93d3-b8a0d1fda314,2025/4/17,Novice,4,1,5,1,4,True,False,True,False,True,False,1,1,5,5,3,False,True,False,False,False,False,False,,
14683,Computer Systems Engineers/Architects,Design and conduct hardware or software tests.,f3de2064-b6ee-48d8-93d3-b8a0d1fda314,2025/4/17,Expert,5,1,5,1,2,True,True,True,True,False,True,1,1,2,5,2,False,False,False,False,False,False,False,,FALSE
3478,Computer Systems Analysts,"Review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",bb5b9b6e-1289-4841-a6c5-10eec21d3296,2025/4/22,Novice,3,1,3,2,3,False,True,False,False,False,False,1,3,2,3,2,False,False,False,False,False,False,False,,FALSE
14633,Computer and Information Research Scientists,Design computers and the software that runs them.,ab4a13d8-7979-4a4b-a2c2-f16f8124ac4d,2025/5/5,Novice,3,3,5,4,2,True,False,False,True,True,False,1,2,2,4,3,False,False,True,False,True,True,False,,
14636,Computer and Information Research Scientists,"Approve, prepare, monitor, and adjust operational budgets.",ab4a13d8-7979-4a4b-a2c2-f16f8124ac4d,2025/5/5,Novice,5,1,1,1,1,False,True,False,False,False,False,1,1,3,2,2,False,False,False,False,False,False,False,,FALSE
14633,Computer and Information Research Scientists,Design computers and the software that runs them.,c904660f-f20a-4dcc-b81a-6d19e4647e2f,2025/5/5,Average,5,1,2,1,3,True,True,True,False,False,True,4,4,3,4,3,True,False,True,True,True,True,True,,
14636,Computer and Information Research Scientists,"Approve, prepare, monitor, and adjust operational budgets.",c904660f-f20a-4dcc-b81a-6d19e4647e2f,2025/5/5,Novice,1,1,1,1,1,False,False,False,False,False,False,2,5,4,2,5,False,True,True,True,False,True,True,FALSE,
14686,Computer Systems Engineers/Architects,"Research, test, or verify proper functioning of software patches and fixes.",0ff78de2-c4de-4307-9469-f0ef6111d114,2025/5/5,Average,3,1,2,2,2,False,False,False,False,True,True,2,3,3,3,4,False,True,True,True,True,True,True,,
14683,Computer Systems Engineers/Architects,Design and conduct hardware or software tests.,0ff78de2-c4de-4307-9469-f0ef6111d114,2025/5/5,Average,3,1,3,3,2,False,False,True,True,True,False,3,2,3,3,3,False,True,False,False,True,True,False,,
14672,Computer Systems Engineers/Architects,Provide technical guidance or support for the development or troubleshooting of systems.,0ff78de2-c4de-4307-9469-f0ef6111d114,2025/5/5,Expert,3,1,3,3,3,True,False,True,True,True,True,2,3,3,3,4,False,True,True,False,True,True,False,,
14670,Computer Systems Engineers/Architects,Collaborate with engineers or software developers to select appropriate design solutions or ensure the compatibility of system components.,b7f7d3c6-867c-4d42-bc1a-2f5c23773973,2025/5/5,Expert,3,1,2,1,1,True,True,False,False,False,False,1,4,3,4,3,False,True,False,True,True,True,False,,
14673,Computer Systems Engineers/Architects,"Identify system data, hardware, or software components required to meet user needs.",b7f7d3c6-867c-4d42-bc1a-2f5c23773973,2025/5/5,Expert,3,1,2,1,1,True,False,True,False,False,False,1,4,3,3,3,False,True,True,True,True,False,False,,
14686,Computer Systems Engineers/Architects,"Research, test, or verify proper functioning of software patches and fixes.",b7f7d3c6-867c-4d42-bc1a-2f5c23773973,2025/5/5,Expert,5,1,1,1,1,True,True,True,False,False,True,1,1,1,2,1,False,False,False,False,False,False,False,,FALSE
14667,Computer Systems Engineers/Architects,"Provide advice on project costs, design concepts, or design changes.",b7f7d3c6-867c-4d42-bc1a-2f5c23773973,2025/5/5,Average,4,1,2,1,1,True,False,True,False,False,False,1,4,2,2,2,False,False,False,False,False,False,False,,FALSE
14672,Computer Systems Engineers/Architects,Provide technical guidance or support for the development or troubleshooting of systems.,b7f7d3c6-867c-4d42-bc1a-2f5c23773973,2025/5/5,Expert,4,1,4,1,1,True,True,False,True,True,False,1,4,3,3,3,False,True,True,True,True,True,False,,
14687,Computer Systems Engineers/Architects,"Communicate project information through presentations, technical reports, or white papers.",b7f7d3c6-867c-4d42-bc1a-2f5c23773973,2025/5/5,Novice,3,1,1,1,1,True,False,True,True,True,False,1,4,4,3,3,False,True,True,True,True,True,False,,
14675,Computer Systems Engineers/Architects,Monitor system operation to detect potential problems.,b7f7d3c6-867c-4d42-bc1a-2f5c23773973,2025/5/5,Average,5,1,2,1,1,True,False,False,True,False,True,1,1,2,3,1,False,False,False,False,False,False,False,,FALSE
